stem,split_old,split_new,prefix,number,source,roya,coco,minador,group_root
SANAS_NUEVAS_317,test,test,SANAS_NUEVAS,317,own_field,0,0,0,SANAS_SOCORRO_109
SANAS_NUEVAS_318,train,test,SANAS_NUEVAS,318,own_field,0,0,0,SANAS_SOCORRO_109
SANAS_NUEVAS_319,train,test,SANAS_NUEVAS,319,own_field,0,0,0,SANAS_SOCORRO_109
SANAS_NUEVAS_32,train,train,SANAS_NUEVAS,32,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_320,train,val,SANAS_NUEVAS,320,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_321,val,val,SANAS_NUEVAS,321,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_322,val,val,SANAS_NUEVAS,322,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_323,train,val,SANAS_NUEVAS,323,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_324,train,val,SANAS_NUEVAS,324,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_325,train,val,SANAS_NUEVAS,325,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_326,train,val,SANAS_NUEVAS,326,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_327,train,val,SANAS_NUEVAS,327,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_328,train,val,SANAS_NUEVAS,328,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_329,train,val,SANAS_NUEVAS,329,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_33,train,train,SANAS_NUEVAS,33,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_330,train,val,SANAS_NUEVAS,330,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_331,test,val,SANAS_NUEVAS,331,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_332,val,val,SANAS_NUEVAS,332,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_333,test,val,SANAS_NUEVAS,333,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_334,test,val,SANAS_NUEVAS,334,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_335,train,val,SANAS_NUEVAS,335,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_336,train,val,SANAS_NUEVAS,336,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_337,train,val,SANAS_NUEVAS,337,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_338,train,val,SANAS_NUEVAS,338,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_339,train,val,SANAS_NUEVAS,339,own_field,0,0,0,SANAS_NUEVAS_330
SANAS_NUEVAS_34,val,train,SANAS_NUEVAS,34,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_340,train,train,SANAS_NUEVAS,340,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_341,train,train,SANAS_NUEVAS,341,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_342,val,train,SANAS_NUEVAS,342,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_343,train,train,SANAS_NUEVAS,343,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_344,test,train,SANAS_NUEVAS,344,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_345,train,train,SANAS_NUEVAS,345,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_346,train,train,SANAS_NUEVAS,346,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_347,train,train,SANAS_NUEVAS,347,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_348,train,train,SANAS_NUEVAS,348,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_349,test,train,SANAS_NUEVAS,349,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_35,train,train,SANAS_NUEVAS,35,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_350,test,train,SANAS_NUEVAS,350,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_351,train,train,SANAS_NUEVAS,351,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_352,test,train,SANAS_NUEVAS,352,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_353,train,train,SANAS_NUEVAS,353,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_354,train,train,SANAS_NUEVAS,354,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_355,test,train,SANAS_NUEVAS,355,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_356,train,train,SANAS_NUEVAS,356,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_357,train,train,SANAS_NUEVAS,357,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_358,train,train,SANAS_NUEVAS,358,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_359,train,train,SANAS_NUEVAS,359,own_field,0,0,0,SANAS_SOCORRO_167
SANAS_NUEVAS_36,train,train,SANAS_NUEVAS,36,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_360,train,train,SANAS_NUEVAS,360,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_361,train,train,SANAS_NUEVAS,361,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_362,test,train,SANAS_NUEVAS,362,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_363,test,train,SANAS_NUEVAS,363,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_364,train,train,SANAS_NUEVAS,364,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_365,val,train,SANAS_NUEVAS,365,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_366,train,train,SANAS_NUEVAS,366,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_367,train,train,SANAS_NUEVAS,367,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_368,val,train,SANAS_NUEVAS,368,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_369,train,train,SANAS_NUEVAS,369,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_37,val,train,SANAS_NUEVAS,37,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_370,val,train,SANAS_NUEVAS,370,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_371,train,train,SANAS_NUEVAS,371,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_372,train,train,SANAS_NUEVAS,372,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_373,test,train,SANAS_NUEVAS,373,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_374,test,train,SANAS_NUEVAS,374,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_375,val,train,SANAS_NUEVAS,375,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_376,train,train,SANAS_NUEVAS,376,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_377,val,train,SANAS_NUEVAS,377,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_378,train,train,SANAS_NUEVAS,378,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_379,train,train,SANAS_NUEVAS,379,own_field,0,0,0,SANAS_NUEVAS_375
SANAS_NUEVAS_38,test,train,SANAS_NUEVAS,38,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_380,train,test,SANAS_NUEVAS,380,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_381,train,test,SANAS_NUEVAS,381,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_382,train,test,SANAS_NUEVAS,382,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_383,train,test,SANAS_NUEVAS,383,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_384,train,test,SANAS_NUEVAS,384,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_385,test,test,SANAS_NUEVAS,385,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_386,train,test,SANAS_NUEVAS,386,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_387,train,test,SANAS_NUEVAS,387,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_388,train,test,SANAS_NUEVAS,388,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_389,train,test,SANAS_NUEVAS,389,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_39,train,train,SANAS_NUEVAS,39,own_field,0,0,0,SANAS_NUEVAS_36
SANAS_NUEVAS_390,test,test,SANAS_NUEVAS,390,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_391,train,test,SANAS_NUEVAS,391,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_392,train,test,SANAS_NUEVAS,392,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_393,train,test,SANAS_NUEVAS,393,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_394,train,test,SANAS_NUEVAS,394,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_395,train,test,SANAS_NUEVAS,395,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_396,train,test,SANAS_NUEVAS,396,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_397,val,test,SANAS_NUEVAS,397,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_398,train,test,SANAS_NUEVAS,398,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_399,train,test,SANAS_NUEVAS,399,own_field,0,0,0,SANAS_NUEVAS_384
SANAS_NUEVAS_4,train,train,SANAS_NUEVAS,4,own_field,0,0,0,SANAS_NUEVAS_243
SANAS_NUEVAS_40,val,test,SANAS_NUEVAS,40,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_400,train,val,SANAS_NUEVAS,400,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_401,train,val,SANAS_NUEVAS,401,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_402,train,val,SANAS_NUEVAS,402,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_403,train,val,SANAS_NUEVAS,403,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_404,test,val,SANAS_NUEVAS,404,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_405,train,val,SANAS_NUEVAS,405,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_406,train,val,SANAS_NUEVAS,406,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_407,train,val,SANAS_NUEVAS,407,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_408,train,val,SANAS_NUEVAS,408,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_409,train,val,SANAS_NUEVAS,409,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_41,train,test,SANAS_NUEVAS,41,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_410,train,val,SANAS_NUEVAS,410,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_411,train,val,SANAS_NUEVAS,411,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_412,train,val,SANAS_NUEVAS,412,own_field,1,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_413,val,val,SANAS_NUEVAS,413,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_414,train,val,SANAS_NUEVAS,414,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_415,train,val,SANAS_NUEVAS,415,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_416,train,val,SANAS_NUEVAS,416,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_417,val,val,SANAS_NUEVAS,417,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_418,train,val,SANAS_NUEVAS,418,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_419,test,val,SANAS_NUEVAS,419,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_42,val,test,SANAS_NUEVAS,42,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_420,train,val,SANAS_NUEVAS,420,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_421,val,val,SANAS_NUEVAS,421,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_422,test,val,SANAS_NUEVAS,422,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_423,val,val,SANAS_NUEVAS,423,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_424,train,val,SANAS_NUEVAS,424,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_425,val,val,SANAS_NUEVAS,425,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_426,train,val,SANAS_NUEVAS,426,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_427,val,val,SANAS_NUEVAS,427,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_428,test,val,SANAS_NUEVAS,428,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_429,train,val,SANAS_NUEVAS,429,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_43,val,test,SANAS_NUEVAS,43,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_430,train,val,SANAS_NUEVAS,430,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_431,train,val,SANAS_NUEVAS,431,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_432,train,val,SANAS_NUEVAS,432,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_433,train,val,SANAS_NUEVAS,433,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_434,test,val,SANAS_NUEVAS,434,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_435,train,val,SANAS_NUEVAS,435,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_436,train,val,SANAS_NUEVAS,436,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_437,test,val,SANAS_NUEVAS,437,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_438,train,val,SANAS_NUEVAS,438,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_439,train,val,SANAS_NUEVAS,439,own_field,0,0,0,SANAS_SOCORRO_276
SANAS_NUEVAS_44,train,test,SANAS_NUEVAS,44,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_440,val,train,SANAS_NUEVAS,440,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_441,train,train,SANAS_NUEVAS,441,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_442,train,train,SANAS_NUEVAS,442,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_443,train,train,SANAS_NUEVAS,443,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_444,train,train,SANAS_NUEVAS,444,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_445,val,train,SANAS_NUEVAS,445,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_446,val,train,SANAS_NUEVAS,446,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_447,val,train,SANAS_NUEVAS,447,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_448,train,train,SANAS_NUEVAS,448,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_449,train,train,SANAS_NUEVAS,449,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_45,train,test,SANAS_NUEVAS,45,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_450,train,train,SANAS_NUEVAS,450,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_451,test,train,SANAS_NUEVAS,451,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_452,val,train,SANAS_NUEVAS,452,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_453,train,train,SANAS_NUEVAS,453,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_454,train,train,SANAS_NUEVAS,454,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_455,train,train,SANAS_NUEVAS,455,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_456,test,train,SANAS_NUEVAS,456,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_457,val,train,SANAS_NUEVAS,457,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_458,val,train,SANAS_NUEVAS,458,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_459,train,train,SANAS_NUEVAS,459,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_46,train,test,SANAS_NUEVAS,46,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_460,train,train,SANAS_NUEVAS,460,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_461,train,train,SANAS_NUEVAS,461,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_462,train,train,SANAS_NUEVAS,462,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_463,train,train,SANAS_NUEVAS,463,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_464,train,train,SANAS_NUEVAS,464,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_465,test,train,SANAS_NUEVAS,465,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_466,train,train,SANAS_NUEVAS,466,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_467,train,train,SANAS_NUEVAS,467,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_468,train,train,SANAS_NUEVAS,468,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_469,val,train,SANAS_NUEVAS,469,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_47,train,test,SANAS_NUEVAS,47,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_470,train,train,SANAS_NUEVAS,470,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_471,train,train,SANAS_NUEVAS,471,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_472,test,train,SANAS_NUEVAS,472,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_473,train,train,SANAS_NUEVAS,473,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_474,train,train,SANAS_NUEVAS,474,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_475,train,train,SANAS_NUEVAS,475,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_476,val,train,SANAS_NUEVAS,476,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_477,train,train,SANAS_NUEVAS,477,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_478,train,train,SANAS_NUEVAS,478,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_479,train,train,SANAS_NUEVAS,479,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_48,train,test,SANAS_NUEVAS,48,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_480,test,train,SANAS_NUEVAS,480,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_481,train,train,SANAS_NUEVAS,481,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_482,test,train,SANAS_NUEVAS,482,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_483,train,train,SANAS_NUEVAS,483,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_484,test,train,SANAS_NUEVAS,484,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_485,train,train,SANAS_NUEVAS,485,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_486,test,train,SANAS_NUEVAS,486,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_487,train,train,SANAS_NUEVAS,487,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_488,train,train,SANAS_NUEVAS,488,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_489,test,train,SANAS_NUEVAS,489,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_49,test,test,SANAS_NUEVAS,49,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_490,train,train,SANAS_NUEVAS,490,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_491,val,train,SANAS_NUEVAS,491,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_492,train,train,SANAS_NUEVAS,492,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_493,train,train,SANAS_NUEVAS,493,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_494,val,train,SANAS_NUEVAS,494,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_495,train,train,SANAS_NUEVAS,495,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_496,val,train,SANAS_NUEVAS,496,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_497,train,train,SANAS_NUEVAS,497,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_498,train,train,SANAS_NUEVAS,498,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_499,train,train,SANAS_NUEVAS,499,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_NUEVAS_5,train,train,SANAS_NUEVAS,5,own_field,0,0,0,SANAS_NUEVAS_243
SANAS_NUEVAS_50,val,test,SANAS_NUEVAS,50,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_500,train,train,SANAS_NUEVAS,500,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_501,train,train,SANAS_NUEVAS,501,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_502,train,train,SANAS_NUEVAS,502,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_503,train,train,SANAS_NUEVAS,503,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_504,train,train,SANAS_NUEVAS,504,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_505,train,train,SANAS_NUEVAS,505,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_506,train,train,SANAS_NUEVAS,506,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_507,train,train,SANAS_NUEVAS,507,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_508,train,train,SANAS_NUEVAS,508,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_509,train,train,SANAS_NUEVAS,509,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_51,train,test,SANAS_NUEVAS,51,own_field,1,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_510,test,train,SANAS_NUEVAS,510,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_511,train,train,SANAS_NUEVAS,511,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_512,train,train,SANAS_NUEVAS,512,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_513,val,train,SANAS_NUEVAS,513,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_514,train,train,SANAS_NUEVAS,514,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_515,test,train,SANAS_NUEVAS,515,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_516,train,train,SANAS_NUEVAS,516,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_517,val,train,SANAS_NUEVAS,517,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_518,train,train,SANAS_NUEVAS,518,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_519,train,train,SANAS_NUEVAS,519,own_field,0,0,0,SANAS_NUEVAS_518
SANAS_NUEVAS_52,train,test,SANAS_NUEVAS,52,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_520,train,test,SANAS_NUEVAS,520,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_521,train,test,SANAS_NUEVAS,521,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_522,train,test,SANAS_NUEVAS,522,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_523,train,test,SANAS_NUEVAS,523,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_524,train,test,SANAS_NUEVAS,524,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_525,val,test,SANAS_NUEVAS,525,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_526,val,test,SANAS_NUEVAS,526,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_527,test,test,SANAS_NUEVAS,527,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_528,val,test,SANAS_NUEVAS,528,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_529,train,test,SANAS_NUEVAS,529,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_53,train,test,SANAS_NUEVAS,53,own_field,4,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_530,train,test,SANAS_NUEVAS,530,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_531,train,test,SANAS_NUEVAS,531,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_532,train,test,SANAS_NUEVAS,532,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_533,val,test,SANAS_NUEVAS,533,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_534,test,test,SANAS_NUEVAS,534,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_535,test,test,SANAS_NUEVAS,535,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_536,train,test,SANAS_NUEVAS,536,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_537,train,test,SANAS_NUEVAS,537,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_538,train,test,SANAS_NUEVAS,538,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_539,train,test,SANAS_NUEVAS,539,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_NUEVAS_54,test,test,SANAS_NUEVAS,54,own_field,0,0,0,SANAS_NUEVAS_57
SANAS_NUEVAS_540,train,train,SANAS_NUEVAS,540,own_field,0,0,0,SANAS_SOCORRO_518
