filepath,split,stem,phash,phash_flip,dhash
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_498.jpg,train,SANAS_NUEVAS_498,12583538623199455651,18137368853085388006,15075999975841780361
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_499.jpg,train,SANAS_NUEVAS_499,12975356892066536937,16232361798831671480,5126118377668577329
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_5.jpg,train,SANAS_NUEVAS_5,10234038938272228845,15227736197955006680,10057552388693287113
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_500.jpg,train,SANAS_NUEVAS_500,14980176632391148199,11164865557421717490,2060512053280871855
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_501.jpg,train,SANAS_NUEVAS_501,13933621705978995608,10388254348630669005,10249382545627225376
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_502.jpg,train,SANAS_NUEVAS_502,11392832101042532623,14649696366978884689,12018852953694248547
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_503.jpg,train,SANAS_NUEVAS_503,9361043629014967713,15329213819260711412,3252855115902191362
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_504.jpg,train,SANAS_NUEVAS_504,14255207261973868595,10412883293116573158,16723916185051020724
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_505.jpg,train,SANAS_NUEVAS_505,9354466983546804007,15318127157460861682,2978910319759595651
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_506.jpg,train,SANAS_NUEVAS_506,14264214453309764231,10421891582336706522,8720388801177195920
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_507.jpg,train,SANAS_NUEVAS_507,17788706353625469648,12360827894421841797,11213496076813234272
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_508.jpg,train,SANAS_NUEVAS_508,11566784808303518688,17712705896452568757,7496283466707986416
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_509.jpg,train,SANAS_NUEVAS_509,12289042420934762118,16924008076184423105,10873541134038184954
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_51.jpg,train,SANAS_NUEVAS_51,15344708250470225165,9630401964164366424,17216071579843911313
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_511.jpg,train,SANAS_NUEVAS_511,12164430722960639464,18267136700381626552,6810372197668929697
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_512.jpg,train,SANAS_NUEVAS_512,15384097178847173890,9235228850183440471,13288672835247086239
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_514.jpg,train,SANAS_NUEVAS_514,13293675207694298979,17089129093575498292,14187398632797644038
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_516.jpg,train,SANAS_NUEVAS_516,18044992285523435340,12626375599151942169,8741731718244761254
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_518.jpg,train,SANAS_NUEVAS_518,12295224696209391699,18443406380376133890,11550622849556993092
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_519.jpg,train,SANAS_NUEVAS_519,9256269944171580217,15357764190956527148,16521774162298945556
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_52.jpg,train,SANAS_NUEVAS_52,15688412592894103313,10154813918097349318,7876452177416041135
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_520.jpg,train,SANAS_NUEVAS_520,10545698338408107414,14342994591822338179,12558167818225943115
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_521.jpg,train,SANAS_NUEVAS_521,13797354052105189703,16874804451487115280,6122260931857877145
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_522.jpg,train,SANAS_NUEVAS_522,9990915887325103082,16137391706445485631,9410889908794844846
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_523.jpg,train,SANAS_NUEVAS_523,14256437285920203037,10433819406411576409,4906457878765312454
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_524.jpg,train,SANAS_NUEVAS_524,15501967716956204961,9473138009389087444,14130671598113066383
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_529.jpg,train,SANAS_NUEVAS_529,13828445750624425384,16905536018712608952,7760426489389109923
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_53.jpg,train,SANAS_NUEVAS_53,14094630522274695534,10864505969125790760,10715962401758297276
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_530.jpg,train,SANAS_NUEVAS_530,16367403567534801386,12858312958916875454,12896331158709974966
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_531.jpg,train,SANAS_NUEVAS_531,10063766334618054202,16067975045521390378,12406359493388964506
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_532.jpg,train,SANAS_NUEVAS_532,13196710939602253557,16316952579027607936,15052333432444392936
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_536.jpg,train,SANAS_NUEVAS_536,10277608307265986147,16137579681231932214,12831954090374179802
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_537.jpg,train,SANAS_NUEVAS_537,14404812999454578517,11150200534038610562,11285103373156791989
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_538.jpg,train,SANAS_NUEVAS_538,9457956353299414926,15426023223721601755,3766441669881301672
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_539.jpg,train,SANAS_NUEVAS_539,15002118086213314389,9612229440060813568,6221513606442080150
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_540.jpg,train,SANAS_NUEVAS_540,17199594913380095278,13537936096401784947,15263189238537690328
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_541.jpg,train,SANAS_NUEVAS_541,17251913907101775164,13420244337459683433,10132180763336826072
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_543.jpg,train,SANAS_NUEVAS_543,12668855032487070490,18051981813124603467,8356662826088593530
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_544.jpg,train,SANAS_NUEVAS_544,13437199366670997394,17235224046028718789,17425786929099843650
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_545.jpg,train,SANAS_NUEVAS_545,12569423831491880271,18030940929521774618,13612930973525620227
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_549.jpg,train,SANAS_NUEVAS_549,16917369366682329893,13804311981172757616,16434471668639656163
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_55.jpg,train,SANAS_NUEVAS_55,11902046839956676085,16170392160525928608,13867095285604413667
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_551.jpg,train,SANAS_NUEVAS_551,13627543793448051086,16738634848009823323,5026441465995303309
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_553.jpg,train,SANAS_NUEVAS_553,12673359307309763770,18060987503959316971,8787904876853625029
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_556.jpg,train,SANAS_NUEVAS_556,12592228589643881266,18128607508580306021,5240194202277036130
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_557.jpg,train,SANAS_NUEVAS_557,17287313467901971640,13456110619309281769,15635645487032928529
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_559.jpg,train,SANAS_NUEVAS_559,17284962187299839255,13453889065678376006,6663210882662176906
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_56.jpg,train,SANAS_NUEVAS_56,18188687284102244520,12123237072576253436,16210811071299177419
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_560.jpg,train,SANAS_NUEVAS_560,17574147707778916618,9418899766632055901,8265008108999532221
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_561.jpg,train,SANAS_NUEVAS_561,16292264036691746982,10902337860564112755,183867156402418320
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_562.jpg,train,SANAS_NUEVAS_562,10719264278335366614,13949670340971196547,2478689892306240449
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_563.jpg,train,SANAS_NUEVAS_563,10939905869733243364,14017186901480209584,15398706755627731266
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_564.jpg,train,SANAS_NUEVAS_564,14167333047189564807,10504697865496410322,14704003301926125270
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_565.jpg,train,SANAS_NUEVAS_565,14290062073564684358,10593920885734749587,8906742456936664121
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_567.jpg,train,SANAS_NUEVAS_567,11343863260168372873,14427328535891122116,13316415608532651409
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_568.jpg,train,SANAS_NUEVAS_568,10995888500566356830,14829345327065736719,7084036905807613432
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_57.jpg,train,SANAS_NUEVAS_57,14389133464334488073,10584917022414899036,7289990486590996287
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_570.jpg,train,SANAS_NUEVAS_570,13368145841754788765,17136307107192997577,7341247387828438752
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_572.jpg,train,SANAS_NUEVAS_572,10922683459954894230,14105414638307905747,9332306320004678230
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_573.jpg,train,SANAS_NUEVAS_573,9259799249727224941,15408009555396665656,7802777746593193082
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_574.jpg,train,SANAS_NUEVAS_574,9259729946479915240,15408360256470656317,3173146689420080792
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_575.jpg,train,SANAS_NUEVAS_575,10692511597031618002,13940395608155431319,16720818007769207768
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_576.jpg,train,SANAS_NUEVAS_576,10846158511467598415,14109846790934005562,11606712283620935498
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_577.jpg,train,SANAS_NUEVAS_577,10845912220854833766,14110128265919039251,1406059127626762010
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_578.jpg,train,SANAS_NUEVAS_578,14109846796297094706,10846193690463801967,8520588630751845548
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_579.jpg,train,SANAS_NUEVAS_579,11401112838373258137,14640559079020643020,16918003545390962357
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_58.jpg,train,SANAS_NUEVAS_58,12137474419193593100,18241177146651893833,7814442927321531588
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_580.jpg,train,SANAS_NUEVAS_580,18198663951925673475,12239641552525798230,14595757971702575225
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_584.jpg,train,SANAS_NUEVAS_584,14362215514425365589,10814765308824838409,4587626114929571091
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_585.jpg,train,SANAS_NUEVAS_585,16876877735478230241,13703014088088595380,17358779887438805240
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_586.jpg,train,SANAS_NUEVAS_586,18395210991834366354,12258160169214693570,6380702962226094322
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_587.jpg,train,SANAS_NUEVAS_587,13762645871708438549,16909865230185190464,16272306965356515777
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_588.jpg,train,SANAS_NUEVAS_588,16739534759518936924,13626647248983120385,6520911957944460327
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_589.jpg,train,SANAS_NUEVAS_589,10417226488526796149,14396947107694830112,5549216799822089410
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_590.jpg,train,SANAS_NUEVAS_590,10633399254516623348,14323198465862580896,14484587159415555528
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_594.jpg,train,SANAS_NUEVAS_594,14131439286991547379,10469075270340198054,7537645993716101175
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_596.jpg,train,SANAS_NUEVAS_596,14367112726187880486,10536006101532960115,13528314369691073995
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_597.jpg,train,SANAS_NUEVAS_597,10939375965127808390,14016676684996460763,7008470946646694416
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_6.jpg,train,SANAS_NUEVAS_6,14798319479262575346,10964966002716782503,16581514537875556789
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_60.jpg,train,SANAS_NUEVAS_60,13166232733809148225,16402830833633039380,16416607605527160378
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_600.jpg,train,SANAS_NUEVAS_600,16663951357866162399,12832279455528742286,17203253864614968745
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_601.jpg,train,SANAS_NUEVAS_601,11481995734664731140,15712473320051482449,14381720947819581585
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_602.jpg,train,SANAS_NUEVAS_602,14770321657275413021,11074325229193503560,16057438705493871829
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_603.jpg,train,SANAS_NUEVAS_603,18365164023613336768,12360830928670750868,15913095157293658776
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_607.jpg,train,SANAS_NUEVAS_607,13378470966816544841,17076723049472806160,17935660856203535897
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_609.jpg,train,SANAS_NUEVAS_609,11373315604674116499,14448452631035948738,16414362266877428161
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_610.jpg,train,SANAS_NUEVAS_610,16091532074236097596,9945582398818279465,10128467423522954439
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_611.jpg,train,SANAS_NUEVAS_611,10995378439020945996,14826478045589698329,14739726770709130348
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_612.jpg,train,SANAS_NUEVAS_612,14115530005854160685,10931705885551710840,4139143542787776185
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_613.jpg,train,SANAS_NUEVAS_613,10868425368526141677,14087596219654040984,1960019402410073233
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_614.jpg,train,SANAS_NUEVAS_614,11452483919345756706,14680063549920198518,10997094051202897674
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_615.jpg,train,SANAS_NUEVAS_615,16265944887053056007,13033817289998574928,13958195095101905368
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_618.jpg,train,SANAS_NUEVAS_618,18030270796525701806,12567631861864500139,17649871909056082620
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_619.jpg,train,SANAS_NUEVAS_619,11801877813281131208,17770610405177744769,4214345297606779042
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_62.jpg,train,SANAS_NUEVAS_62,9827256394373438158,15651197049314331547,13684590125765315929
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_64.jpg,train,SANAS_NUEVAS_64,18074118345560434784,12646528327731215669,15332061655856986792
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_66.jpg,train,SANAS_NUEVAS_66,14298994560303306650,15214688542121411279,2844685187102973650
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_68.jpg,train,SANAS_NUEVAS_68,15607342032534515590,10216767213816930451,15442790131747501690
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_69.jpg,train,SANAS_NUEVAS_69,11418925834744438376,14640491685866916661,5248038204980759729
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_7.jpg,train,SANAS_NUEVAS_7,14172349330559058654,10519028799107139331,1808223964329818395
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_70.jpg,train,SANAS_NUEVAS_70,12278948400219665252,18388972254922032689,1157549761642250432
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_71.jpg,train,SANAS_NUEVAS_71,15017684495255921977,9312563502802251884,18320427178362492759
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_74.jpg,train,SANAS_NUEVAS_74,16894624465288493956,13772172732709056145,16208703312260250654
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_75.jpg,train,SANAS_NUEVAS_75,14857777363080268418,11125079234583207575,3470425664066035354
